GL_ID,date,year,month,GPM_Precipitation_mm,GPM_Scan_Count
GL083626E28977N,2018-05,2018,5,39.10872916306965,1488
GL083626E28977N,2018-06,2018,6,72.32012749101254,1440
GL083626E28977N,2018-07,2018,7,167.75775491862734,1488
GL083626E28977N,2018-08,2018,8,282.34981899993136,1488
GL083626E28977N,2018-09,2018,9,36.59275191732462,1440
GL083626E28977N,2018-10,2018,10,17.451196050271392,1488
GL083626E28977N,2018-11,2018,11,0.5825224623150778,1440
GL083626E28977N,2018-12,2018,12,1.3158314296795222,1488
GL083626E28977N,2019-01,2019,1,21.382095064507443,1488
GL083626E28977N,2019-02,2019,2,27.128724018959435,1344
GL083626E28977N,2019-03,2019,3,9.77984821781767,1488
GL083626E28977N,2019-04,2019,4,22.18238726738589,1440
GL083626E28977N,2019-05,2019,5,31.64314557206973,1488
GL083626E28977N,2019-06,2019,6,64.04056601605137,1440
GL083626E28977N,2019-07,2019,7,128.07995206174135,1488
GL083626E28977N,2019-08,2019,8,91.39076201734918,1488
GL083626E28977N,2019-09,2019,9,93.94741874021804,1440
GL083626E28977N,2019-10,2019,10,0.7992640255650851,1488
GL083626E28977N,2019-11,2019,11,7.72678647990328,1440
GL083626E28977N,2019-12,2019,12,8.4374211255168,1488
GL083626E28977N,2020-01,2020,1,2.8925448596540297,1488
GL083626E28977N,2020-02,2020,2,6.625578507760101,1392
GL083626E28977N,2020-03,2020,3,33.36063427905019,1488
GL083626E28977N,2020-04,2020,4,10.09458976394884,1440
GL083626E28977N,2020-05,2020,5,24.654285827965552,1488
GL083626E28977N,2020-06,2020,6,90.6041774186358,1440
GL083626E28977N,2020-07,2020,7,88.7220655197194,1488
GL083626E28977N,2020-08,2020,8,77.34805453506958,1488
GL083626E28977N,2020-09,2020,9,64.86961628826272,1440
GL083626E28977N,2020-10,2020,10,11.540263718287092,1488
GL083626E28977N,2020-11,2020,11,1.4486965826814575,1440
GL083626E28977N,2020-12,2020,12,1.352342663192206,1488
GL083626E28977N,2021-01,2021,1,2.7959268750764137,1488
GL083626E28977N,2021-02,2021,2,10.332275021978225,1344
GL083626E28977N,2021-03,2021,3,25.98480840788087,1488
GL083626E28977N,2021-04,2021,4,8.501387481624782,1440
GL083626E28977N,2021-05,2021,5,63.32124580551734,1488
GL083626E28977N,2021-06,2021,6,197.2699901280673,1440
GL083626E28977N,2021-07,2021,7,157.82688929407405,1488
GL083626E28977N,2021-08,2021,8,150.11235032243172,1488
GL083626E28977N,2021-09,2021,9,103.3466996935646,1440
GL083626E28977N,2021-10,2021,10,51.920650378706746,1488
GL083626E28977N,2021-11,2021,11,0.2142134771755572,1440
GL083626E28977N,2021-12,2021,12,37.93443155350435,1488
GL083626E28977N,2022-01,2022,1,6.440887483700148,1488
GL083626E28977N,2022-02,2022,2,7.0729324131513405,1344
GL083626E28977N,2022-03,2022,3,10.808668320135244,1488
GL083626E28977N,2022-04,2022,4,23.00858917911903,1440
GL083626E28977N,2022-05,2022,5,85.92272807159618,1488
GL083626E28977N,2022-06,2022,6,101.85705388072628,1440
GL083626E28977N,2022-07,2022,7,173.4493379556375,1488
GL083626E28977N,2022-08,2022,8,209.06267443149656,1488
GL083626E28977N,2022-09,2022,9,78.97821151373091,1440
GL083626E28977N,2022-10,2022,10,123.9401381540562,1488
GL083626E28977N,2022-11,2022,11,1.7522977037261125,1440
GL083626E28977N,2022-12,2022,12,0.861073012938566,1488
GL083626E28977N,2023-01,2023,1,2.271971858069928,1488
GL083626E28977N,2023-02,2023,2,3.2582077932638227,1344
GL083626E28977N,2023-03,2023,3,24.667459924516965,1488
GL083626E28977N,2023-04,2023,4,15.364819732013292,1440
GL083626E28977N,2023-05,2023,5,31.76093190863436,1488
GL083626E28977N,2023-06,2023,6,58.12084120902326,1440
GL083626E28977N,2023-07,2023,7,131.47840141210958,1488
GL083626E28977N,2023-08,2023,8,239.31172978663503,1488
GL083626E28977N,2023-09,2023,9,29.48932494748425,1440
GL083626E28977N,2023-10,2023,10,86.58775067277085,1488
GL083626E28977N,2023-11,2023,11,0.4003932477927275,1440
GL083626E28977N,2023-12,2023,12,6.054550433458154,1488
GL083626E28977N,2024-01,2024,1,1.2835393042795444,1488
GL083626E28977N,2024-02,2024,2,4.777247072574212,1392
GL083626E28977N,2024-03,2024,3,4.2074718107940265,1488
GL083626E28977N,2024-04,2024,4,0.8439325630099753,1440
GL083626E28977N,2024-05,2024,5,31.561291299697555,1488
GL083626E28977N,2024-06,2024,6,73.62005434030395,1440
GL083626E28977N,2024-07,2024,7,242.4732522166993,1488
GL083626E28977N,2024-08,2024,8,98.62746962173476,1488
GL083626E28977N,2024-09,2024,9,82.51937985350116,1440
GL083626E28977N,2024-10,2024,10,18.1010107248289,1488
GL083626E28977N,2024-11,2024,11,0.6660673959452784,1440
GL083626E28977N,2024-12,2024,12,0.592359533188132,1488
GL083626E28977N,2025-01,2025,1,1.4165729918841563,1488
GL083626E28977N,2025-02,2025,2,3.8024718396554,1344
GL083626E28977N,2025-03,2025,3,5.7129212448771085,1488
GL083626E28977N,2025-04,2025,4,14.503988402477056,1440
GL083626E28977N,2025-05,2025,5,62.62831267416267,1488
GL083626E28977N,2025-06,2025,6,94.55016639555564,1440
GL083626E28977N,2025-07,2025,7,116.1255026989606,1488
GL083626E28977N,2025-08,2025,8,146.50595114885547,1488
GL083626E28977N,2025-09,2025,9,108.38673986065504,1440
GL083626E28977N,2025-10,2025,10,48.89224585041068,1488
GL083626E28977N,2025-11,2025,11,0.8875842468206132,1440
GL083626E28977N,2025-12,2025,12,47.77752687155237,1488
GL083626E29091N,2015-01,2015,1,27.52757168473698,1488
GL083626E29091N,2015-02,2015,2,1.822403577784727,1344
GL083626E29091N,2015-03,2015,3,5.913373278083662,1488
GL083626E29091N,2015-04,2015,4,2.424867415396744,1440
GL083626E29091N,2015-05,2015,5,15.529830908862852,1488
GL083626E29091N,2015-06,2015,6,66.79326324260245,1440
GL083626E29091N,2015-07,2015,7,183.4421041538961,1488
GL083626E29091N,2015-08,2015,8,196.5378211652187,1488
GL083626E29091N,2015-09,2015,9,68.66714309498174,1440
GL083626E29091N,2015-10,2015,10,16.717517614499272,1488
GL083626E29091N,2015-11,2015,11,0.9765602187562106,1440
GL083626E29091N,2015-12,2015,12,2.8116384620346264,1488
GL083626E29091N,2016-01,2016,1,9.29845163883664,1488
GL083626E29091N,2016-02,2016,2,4.08454809986975,1392
GL083626E29091N,2016-03,2016,3,6.906843250067568,1488
GL083626E29091N,2016-04,2016,4,3.481096311102071,1440
GL083626E29091N,2016-05,2016,5,36.28568591205515,1488
GL083626E29091N,2016-06,2016,6,134.31183403424066,1440
GL083626E29091N,2016-07,2016,7,308.74888997108684,1488
GL083626E29091N,2016-08,2016,8,129.4349787945197,1488
GL083626E29091N,2016-09,2016,9,88.15133525409837,1440
GL083626E29091N,2016-10,2016,10,40.668456938196286,1488
GL083626E29091N,2016-11,2016,11,0.913391536739178,1440
GL083626E29091N,2016-12,2016,12,4.136993872111169,1488
GL083626E29091N,2017-01,2017,1,3.974981836295765,1488
GL083626E29091N,2017-02,2017,2,1.859771043042574,1344
GL083626E29091N,2017-03,2017,3,12.462680316485285,1488
GL083626E29091N,2017-04,2017,4,7.167800953712719,1440
GL083626E29091N,2017-05,2017,5,39.328354353354456,1488
GL083626E29091N,2017-06,2017,6,66.5711128455194,1440
GL083626E29091N,2017-07,2017,7,235.36784333546072,1488
GL083626E29091N,2017-08,2017,8,157.61264113106773,1488
GL083626E29091N,2017-09,2017,9,66.45264912796128,1440
GL083626E29091N,2017-10,2017,10,19.588981426803464,1488
GL083626E29091N,2017-11,2017,11,0.5480662481978548,1440
GL083626E29091N,2017-12,2017,12,3.967909539763603,1488
GL083626E29091N,2018-01,2018,1,2.2607408996323595,1488
GL083626E29091N,2018-02,2018,2,1.472367452710014,1344
GL083626E29091N,2018-03,2018,3,4.428578212879687,1488
GL083626E29091N,2018-04,2018,4,2.9823191897853847,1440
GL083626E29091N,2018-05,2018,5,25.85639683687948,1488
GL083626E29091N,2018-06,2018,6,56.74964333478227,1440
GL083626E29091N,2018-07,2018,7,213.99431404186387,1488
GL083626E29091N,2018-08,2018,8,273.74861375655394,1488
GL083626E29091N,2018-09,2018,9,29.573131932024225,1440
GL083626E29091N,2018-10,2018,10,11.823740706251687,1488
GL083626E29091N,2018-11,2018,11,0.5023915531746315,1440
GL083626E29091N,2018-12,2018,12,1.2196505769444854,1488
GL083626E29091N,2019-01,2019,1,13.880282800106038,1488
GL083626E29091N,2019-02,2019,2,10.225873124202243,1344
GL083626E29091N,2019-03,2019,3,7.708234711942903,1488
GL083626E29091N,2019-04,2019,4,10.570909334716935,1440
GL083626E29091N,2019-05,2019,5,14.325891288345208,1488
GL083626E29091N,2019-06,2019,6,38.729595485536095,1440
GL083626E29091N,2019-07,2019,7,114.20668367906866,1488
GL083626E29091N,2019-08,2019,8,88.91372102328452,1488
GL083626E29091N,2019-09,2019,9,72.00867899468012,1440
GL083626E29091N,2019-10,2019,10,0.481427698962093,1488
GL083626E29091N,2019-11,2019,11,5.777831188885562,1440
GL083626E29091N,2019-12,2019,12,4.034126403281488,1488
GL083626E29091N,2020-01,2020,1,1.138957809353898,1488
GL083626E29091N,2020-02,2020,2,2.501005967652582,1392
GL083626E29091N,2020-03,2020,3,5.290017955252026,1488
GL083626E29091N,2020-04,2020,4,2.0142348958852603,1440
GL083626E29091N,2020-05,2020,5,17.26008995139904,1488
GL083626E29091N,2020-06,2020,6,69.01969703179167,1440
GL083626E29091N,2020-07,2020,7,83.41939527066761,1488
GL083626E29091N,2020-08,2020,8,81.06832349077091,1488
GL083626E29091N,2020-09,2020,9,58.06491442362453,1440
GL083626E29091N,2020-10,2020,10,11.72295756310404,1488
GL083626E29091N,2020-11,2020,11,1.391180686715777,1440
GL083626E29091N,2020-12,2020,12,1.0411626207565114,1488
GL083626E29091N,2021-01,2021,1,2.400596305124843,1488
GL083626E29091N,2021-02,2021,2,7.952801030308726,1344
GL083626E29091N,2021-03,2021,3,20.211469602636456,1488
GL083626E29091N,2021-04,2021,4,4.935427625624306,1440
GL083626E29091N,2021-05,2021,5,41.24199889831424,1488
GL083626E29091N,2021-06,2021,6,151.0604001230796,1440
GL083626E29091N,2021-07,2021,7,136.27632746514473,1488
GL083626E29091N,2021-08,2021,8,171.86979691515936,1488
GL083626E29091N,2021-09,2021,9,86.81671462831906,1440
GL083626E29091N,2021-10,2021,10,31.55614370960428,1488
GL083626E29091N,2021-11,2021,11,0.1575301173086985,1440
GL083626E29091N,2021-12,2021,12,39.98581241626651,1488
GL083626E29091N,2022-01,2022,1,5.8523733458953,1488
GL083626E29091N,2022-02,2022,2,8.693035942771619,1344
GL083626E29091N,2022-03,2022,3,8.235246781837644,1488
GL083626E29091N,2022-04,2022,4,7.09680100561804,1440
GL083626E29091N,2022-05,2022,5,48.482311951759534,1488
GL083626E29091N,2022-06,2022,6,78.10827549105981,1440
GL083626E29091N,2022-07,2022,7,144.29760505204055,1488
GL083626E29091N,2022-08,2022,8,190.2968206050503,1488
GL083626E29091N,2022-09,2022,9,58.51556493240937,1440
GL083626E29091N,2022-10,2022,10,86.1796423213736,1488
GL083626E29091N,2022-11,2022,11,1.6415120195204682,1440
GL083626E29091N,2022-12,2022,12,1.0668011799956818,1488
GL083626E29091N,2023-01,2023,1,2.161632499158248,1488
GL083626E29091N,2023-02,2023,2,3.8816324379182894,1344
GL083626E29091N,2023-03,2023,3,8.936529907061304,1488
GL083626E29091N,2023-04,2023,4,1.7468553722600442,1440
GL083626E29091N,2023-05,2023,5,22.02779480295413,1488
GL083626E29091N,2023-06,2023,6,43.38238436696176,1440
GL083626E29091N,2023-07,2023,7,112.54872004946986,1488
GL083626E29091N,2023-08,2023,8,217.12830199966632,1488
GL083626E29091N,2023-09,2023,9,25.46590284630656,1440
GL083626E29091N,2023-10,2023,10,62.61192650561143,1488
GL083626E29091N,2023-11,2023,11,0.0893373479954449,1440
GL083626E29091N,2023-12,2023,12,5.146445670905692,1488
GL083626E29091N,2024-01,2024,1,1.8822288989616809,1488
GL083626E29091N,2024-02,2024,2,4.792590257195553,1392
GL083626E29091N,2024-03,2024,3,2.469096350595804,1488
GL083626E29091N,2024-04,2024,4,0.5215662523363549,1440
GL083626E29091N,2024-05,2024,5,24.9165656488299,1488
GL083626E29091N,2024-06,2024,6,76.61572115363396,1440
GL083626E29091N,2024-07,2024,7,194.5187907960513,1488
GL083626E29091N,2024-08,2024,8,103.99114202962716,1488
GL083626E29091N,2024-09,2024,9,61.421865970850085,1440
GL083626E29091N,2024-10,2024,10,15.783975444274049,1488
GL083626E29091N,2024-11,2024,11,0.9921686510409576,1440
GL083626E29091N,2024-12,2024,12,1.2161445427484003,1488
GL083626E29091N,2025-01,2025,1,1.0742770866098177,1488
GL083626E29091N,2025-02,2025,2,3.569036055030862,1344
GL083626E29091N,2025-03,2025,3,2.889397574409125,1488
GL083626E29091N,2025-04,2025,4,7.480783011012497,1440
GL083626E29091N,2025-05,2025,5,50.60192629518773,1488
GL083626E29091N,2025-06,2025,6,66.57222720023513,1440
GL083626E29091N,2025-07,2025,7,112.82240709810551,1488
GL083626E29091N,2025-08,2025,8,142.3154188678319,1488
GL083626E29091N,2025-09,2025,9,111.58047910806646,1440
GL083626E29091N,2025-10,2025,10,38.17963754073773,1488
GL083626E29091N,2025-11,2025,11,5.978132387039712,1440
GL083626E29091N,2025-12,2025,12,121.25758754815458,1488
GL083627E29100N,2015-01,2015,1,25.411640661538524,1488
GL083627E29100N,2015-02,2015,2,1.6014411477152914,1344
GL083627E29100N,2015-03,2015,3,6.247293897531926,1488
GL083627E29100N,2015-04,2015,4,1.800399959941997,1440
GL083627E29100N,2015-05,2015,5,14.028117248120116,1488
GL083627E29100N,2015-06,2015,6,64.83012764996246,1440
GL083627E29100N,2015-07,2015,7,179.3388780422728,1488
GL083627E29100N,2015-08,2015,8,192.58430758658795,1488
GL083627E29100N,2015-09,2015,9,66.62278675269334,1440
GL083627E29100N,2015-10,2015,10,16.358517190112785,1488
GL083627E29100N,2015-11,2015,11,0.7968646874295219,1440
GL083627E29100N,2015-12,2015,12,2.8547057852779023,1488
GL083627E29100N,2016-01,2016,1,8.35861749208587,1488
GL083627E29100N,2016-02,2016,2,3.7578646155129016,1392
GL083627E29100N,2016-03,2016,3,6.47919988350614,1488
GL083627E29100N,2016-04,2016,4,3.602576392889023,1440
GL083627E29100N,2016-05,2016,5,34.98308152507114,1488
GL083627E29100N,2016-06,2016,6,130.98286145400692,1440
GL083627E29100N,2016-07,2016,7,302.5600099680506,1488
GL083627E29100N,2016-08,2016,8,127.25094402293291,1488
GL083627E29100N,2016-09,2016,9,85.39542149326161,1440
GL083627E29100N,2016-10,2016,10,39.645999091786926,1488
GL083627E29100N,2016-11,2016,11,0.9215587944086804,1440
GL083627E29100N,2016-12,2016,12,4.165899906156803,1488
GL083627E29100N,2017-01,2017,1,3.6241469728212574,1488
GL083627E29100N,2017-02,2017,2,1.6331411401987732,1344
GL083627E29100N,2017-03,2017,3,11.373052565654849,1488
GL083627E29100N,2017-04,2017,4,6.826546838057829,1440
GL083627E29100N,2017-05,2017,5,37.44000491361846,1488
GL083627E29100N,2017-06,2017,6,68.40507481258143,1440
GL083627E29100N,2017-07,2017,7,231.53395290345173,1488
GL083627E29100N,2017-08,2017,8,154.00884966399957,1488
GL083627E29100N,2017-09,2017,9,63.41788096037858,1440
GL083627E29100N,2017-10,2017,10,20.1607818122734,1488
GL083627E29100N,2017-11,2017,11,0.6438646864604807,1440
GL083627E29100N,2017-12,2017,12,3.888935206079965,1488
GL083627E29100N,2018-01,2018,1,2.107511706842,1488
GL083627E29100N,2018-02,2018,2,1.2607705683776125,1344
GL083627E29100N,2018-03,2018,3,3.513717562376576,1488
GL083627E29100N,2018-04,2018,4,3.1588646177092894,1440
GL083627E29100N,2018-05,2018,5,27.303916856197304,1488
GL083627E29100N,2018-06,2018,6,55.72792226584518,1440
GL083627E29100N,2018-07,2018,7,211.7120831204469,1488
GL083627E29100N,2018-08,2018,8,270.1227757472764,1488
GL083627E29100N,2018-09,2018,9,29.284328854292188,1440
GL083627E29100N,2018-10,2018,10,11.408087961244233,1488
GL083627E29100N,2018-11,2018,11,0.480864693093634,1440
GL083627E29100N,2018-12,2018,12,1.197541151062914,1488
GL083627E29100N,2019-01,2019,1,11.605605608531656,1488
GL083627E29100N,2019-02,2019,2,8.31918205931125,1344
GL083627E29100N,2019-03,2019,3,6.926593911428662,1488
GL083627E29100N,2019-04,2019,4,9.688758544853943,1440
GL083627E29100N,2019-05,2019,5,13.500623266826215,1488
GL083627E29100N,2019-06,2019,6,36.42109911397976,1440
GL083627E29100N,2019-07,2019,7,115.67831455727708,1488
GL083627E29100N,2019-08,2019,8,88.35335113252786,1488
GL083627E29100N,2019-09,2019,9,70.40547474170212,1440
GL083627E29100N,2019-10,2019,10,0.4801588120493654,1488
GL083627E29100N,2019-11,2019,11,5.249646932631731,1440
GL083627E29100N,2019-12,2019,12,3.6021352007985112,1488
GL083627E29100N,2020-01,2020,1,1.1721470294958527,1488
GL083627E29100N,2020-02,2020,2,2.2057234767605274,1392
GL083627E29100N,2020-03,2020,3,4.564946964755654,1488
GL083627E29100N,2020-04,2020,4,1.965347014948288,1440
GL083627E29100N,2020-05,2020,5,15.72240551944603,1488
GL083627E29100N,2020-06,2020,6,68.84786883123657,1440
GL083627E29100N,2020-07,2020,7,82.38795072154744,1488
GL083627E29100N,2020-08,2020,8,80.28829228504397,1488
GL083627E29100N,2020-09,2020,9,54.85209297080908,1440
GL083627E29100N,2020-10,2020,10,11.43167619792854,1488
GL083627E29100N,2020-11,2020,11,1.4470587839249192,1440
GL083627E29100N,2020-12,2020,12,1.0278529094388325,1488
GL083627E29100N,2021-01,2021,1,2.332499924869112,1488
GL083627E29100N,2021-02,2021,2,7.689264531586975,1344
GL083627E29100N,2021-03,2021,3,19.37442325126818,1488
GL083627E29100N,2021-04,2021,4,4.220323456128072,1440
GL083627E29100N,2021-05,2021,5,38.35331665783682,1488
GL083627E29100N,2021-06,2021,6,145.50677906492834,1440
GL083627E29100N,2021-07,2021,7,135.29155514651143,1488
GL083627E29100N,2021-08,2021,8,170.10313098507328,1488
GL083627E29100N,2021-09,2021,9,85.23734488666932,1440
GL083627E29100N,2021-10,2021,10,29.64037568569183,1488
GL083627E29100N,2021-11,2021,11,0.1569999965893871,1440
GL083627E29100N,2021-12,2021,12,38.718957992040494,1488
GL083627E29100N,2022-01,2022,1,5.677023383695632,1488
GL083627E29100N,2022-02,2022,2,8.12571745331892,1344
GL083627E29100N,2022-03,2022,3,8.141793903779675,1488
GL083627E29100N,2022-04,2022,4,7.000088043335606,1440
GL083627E29100N,2022-05,2022,5,49.41211632356485,1488
GL083627E29100N,2022-06,2022,6,75.60492788913713,1440
GL083627E29100N,2022-07,2022,7,140.03202618799884,1488
GL083627E29100N,2022-08,2022,8,187.70114241528373,1488
GL083627E29100N,2022-09,2022,9,56.37461048257263,1440
GL083627E29100N,2022-10,2022,10,84.21552123717744,1488
GL083627E29100N,2022-11,2022,11,1.540664680198054,1440
GL083627E29100N,2022-12,2022,12,0.9349588025731088,1488
GL083627E29100N,2023-01,2023,1,1.8732764458338564,1488
GL083627E29100N,2023-02,2023,2,3.224476393082124,1344
GL083627E29100N,2023-03,2023,3,8.285623324454269,1488
GL083627E29100N,2023-04,2023,4,1.6393999549067193,1440
GL083627E29100N,2023-05,2023,5,21.1501054636148,1488
GL083627E29100N,2023-06,2023,6,43.19821056891233,1440
GL083627E29100N,2023-07,2023,7,110.04818542920712,1488
GL083627E29100N,2023-08,2023,8,212.3282831161228,1488
GL083627E29100N,2023-09,2023,9,24.59823457975597,1440
GL083627E29100N,2023-10,2023,10,59.40835181021076,1488
GL083627E29100N,2023-11,2023,11,0.0718235282336964,1440
GL083627E29100N,2023-12,2023,12,4.847352821675731,1488
GL083627E29100N,2024-01,2024,1,1.7587646877283558,1488
GL083627E29100N,2024-02,2024,2,4.126999906001283,1392
GL083627E29100N,2024-03,2024,3,2.3598234869649306,1488
GL083627E29100N,2024-04,2024,4,0.4838823409312788,1440
GL083627E29100N,2024-05,2024,5,24.374411174194773,1488
GL083627E29100N,2024-06,2024,6,74.20699819985995,1440
GL083627E29100N,2024-07,2024,7,192.98399558355484,1488
GL083627E29100N,2024-08,2024,8,102.53970337195648,1488
GL083627E29100N,2024-09,2024,9,59.40217502567479,1440
GL083627E29100N,2024-10,2024,10,15.400352507270872,1488
GL083627E29100N,2024-11,2024,11,1.2996470268815754,1440
GL083627E29100N,2024-12,2024,12,1.1411764366990502,1488
GL083627E29100N,2025-01,2025,1,0.9844117434585796,1488
GL083627E29100N,2025-02,2025,2,3.582941094358616,1344
GL083627E29100N,2025-03,2025,3,2.91811761779382,1488
GL083627E29100N,2025-04,2025,4,6.910999896673156,1440
GL083627E29100N,2025-05,2025,5,49.90658685504732,1488
GL083627E29100N,2025-06,2025,6,64.25393949691205,1440
GL083627E29100N,2025-07,2025,7,110.62987976267056,1488
GL083627E29100N,2025-08,2025,8,139.70446756463497,1488
GL083627E29100N,2025-09,2025,9,111.69952668850036,1440
GL083627E29100N,2025-10,2025,10,38.88058722670026,1488
GL083627E29100N,2025-11,2025,11,7.450764531269668,1440
GL083627E29100N,2025-12,2025,12,126.49787947637412,1488
GL083628E29088N,2015-01,2015,1,28.02145865158893,1488
GL083628E29088N,2015-02,2015,2,1.9372267045059008,1344
GL083628E29088N,2015-03,2015,3,6.551976502017487,1488
GL083628E29088N,2015-04,2015,4,2.570872035104955,1440
GL083628E29088N,2015-05,2015,5,15.962987949660182,1488
GL083628E29088N,2015-06,2015,6,68.86549230009794,1440
GL083628E29088N,2015-07,2015,7,186.00310615625585,1488
GL083628E29088N,2015-08,2015,8,198.96233309607217,1488
GL083628E29088N,2015-09,2015,9,69.67711478375375,1440
GL083628E29088N,2015-10,2015,10,16.925871631314674,1488
GL083628E29088N,2015-11,2015,11,0.9976104425732046,1440
GL083628E29088N,2015-12,2015,12,2.7905464226347503,1488
GL083628E29088N,2016-01,2016,1,9.542592854282365,1488
GL083628E29088N,2016-02,2016,2,4.055703397623675,1392
GL083628E29088N,2016-03,2016,3,6.744819646278874,1488
GL083628E29088N,2016-04,2016,4,3.482953414006895,1440
GL083628E29088N,2016-05,2016,5,37.27249913992967,1488
GL083628E29088N,2016-06,2016,6,136.21070015694687,1440
GL083628E29088N,2016-07,2016,7,312.45166683736323,1488
GL083628E29088N,2016-08,2016,8,130.54550261999114,1488
GL083628E29088N,2016-09,2016,9,89.84514320641756,1440
GL083628E29088N,2016-10,2016,10,41.207603731062704,1488
GL083628E29088N,2016-11,2016,11,0.915151133187126,1440
GL083628E29088N,2016-12,2016,12,4.1155289654906975,1488
GL083628E29088N,2017-01,2017,1,3.981651071632324,1488
GL083628E29088N,2017-02,2017,2,1.9687557691264208,1344
GL083628E29088N,2017-03,2017,3,13.21399375035016,1488
GL083628E29088N,2017-04,2017,4,7.427203226347216,1440
GL083628E29088N,2017-05,2017,5,40.37053376639825,1488
GL083628E29088N,2017-06,2017,6,65.3049053822774,1440
GL083628E29088N,2017-07,2017,7,236.397203258412,1488
GL083628E29088N,2017-08,2017,8,159.28289186636115,1488
GL083628E29088N,2017-09,2017,9,67.35110314923534,1440
GL083628E29088N,2017-10,2017,10,19.53381345790356,1488
GL083628E29088N,2017-11,2017,11,0.4954592867999413,1440
GL083628E29088N,2017-12,2017,12,3.961383616429928,1488
GL083628E29088N,2018-01,2018,1,2.303412725013237,1488
GL083628E29088N,2018-02,2018,2,1.52092440226007,1344
GL083628E29088N,2018-03,2018,3,4.55415106146748,1488
GL083628E29088N,2018-04,2018,4,2.987592934100174,1440
GL083628E29088N,2018-05,2018,5,26.11111553076136,1488
GL083628E29088N,2018-06,2018,6,57.36327200172859,1440
GL083628E29088N,2018-07,2018,7,213.7230703290444,1488
GL083628E29088N,2018-08,2018,8,275.44023166349984,1488
GL083628E29088N,2018-09,2018,9,29.69030752880932,1440
GL083628E29088N,2018-10,2018,10,12.212569506243304,1488
GL083628E29088N,2018-11,2018,11,0.5209011490081795,1440
GL083628E29088N,2018-12,2018,12,1.221075555273781,1488
GL083628E29088N,2019-01,2019,1,14.325307796211094,1488
GL083628E29088N,2019-02,2019,2,10.835801930047658,1344
GL083628E29088N,2019-03,2019,3,7.877976513922563,1488
GL083628E29088N,2019-04,2019,4,10.784877598339824,1440
GL083628E29088N,2019-05,2019,5,14.709732271969148,1488
GL083628E29088N,2019-06,2019,6,40.17393511828296,1440
GL083628E29088N,2019-07,2019,7,114.04044459998435,1488
GL083628E29088N,2019-08,2019,8,89.58706785777454,1488
GL083628E29088N,2019-09,2019,9,72.95665523115287,1440
GL083628E29088N,2019-10,2019,10,0.507122080534193,1488
GL083628E29088N,2019-11,2019,11,6.022296368179648,1440
GL083628E29088N,2019-12,2019,12,4.264819662000032,1488
GL083628E29088N,2020-01,2020,1,1.1124650964643374,1488
GL083628E29088N,2020-02,2020,2,2.633476686967147,1392
GL083628E29088N,2020-03,2020,3,5.484906852581041,1488
GL083628E29088N,2020-04,2020,4,2.092052282960436,1440
GL083628E29088N,2020-05,2020,5,17.83271469134664,1488
GL083628E29088N,2020-06,2020,6,69.94493425948286,1440
GL083628E29088N,2020-07,2020,7,83.23029417577092,1488
GL083628E29088N,2020-08,2020,8,81.97606796247149,1488
GL083628E29088N,2020-09,2020,9,59.18084174095719,1440
GL083628E29088N,2020-10,2020,10,12.102220656350251,1488
GL083628E29088N,2020-11,2020,11,1.3677441506716967,1440
GL083628E29088N,2020-12,2020,12,1.041488343899864,1488
GL083628E29088N,2021-01,2021,1,2.403592941941434,1488
GL083628E29088N,2021-02,2021,2,7.994563781461397,1344
GL083628E29088N,2021-03,2021,3,20.46981948171201,1488
GL083628E29088N,2021-04,2021,4,5.1366103768435325,1440
GL083628E29088N,2021-05,2021,5,42.50887094519297,1488
GL083628E29088N,2021-06,2021,6,154.0349556691295,1440
GL083628E29088N,2021-07,2021,7,137.4002402550433,1488
GL083628E29088N,2021-08,2021,8,172.1157108876248,1488
GL083628E29088N,2021-09,2021,9,87.5439919355802,1440
GL083628E29088N,2021-10,2021,10,31.96352817388901,1488
GL083628E29088N,2021-11,2021,11,0.163779066583185,1440
GL083628E29088N,2021-12,2021,12,40.27697009130836,1488
GL083628E29088N,2022-01,2022,1,5.838430085533495,1488
GL083628E29088N,2022-02,2022,2,8.622116081102556,1344
GL083628E29088N,2022-03,2022,3,8.313674211821542,1488
GL083628E29088N,2022-04,2022,4,7.430947466233616,1440
GL083628E29088N,2022-05,2022,5,49.62210913625178,1488
GL083628E29088N,2022-06,2022,6,79.18376000502775,1440
GL083628E29088N,2022-07,2022,7,146.65741514232616,1488
GL083628E29088N,2022-08,2022,8,191.3228790520279,1488
GL083628E29088N,2022-09,2022,9,59.56430099227705,1440
GL083628E29088N,2022-10,2022,10,86.91493380819122,1488
GL083628E29088N,2022-11,2022,11,1.6109650872720862,1440
GL083628E29088N,2022-12,2022,12,1.0926860210047171,1488
GL083628E29088N,2023-01,2023,1,2.226819734403127,1488
GL083628E29088N,2023-02,2023,2,4.017848741566373,1344
GL083628E29088N,2023-03,2023,3,9.186778849055775,1488
GL083628E29088N,2023-04,2023,4,1.784651112417842,1440
GL083628E29088N,2023-05,2023,5,22.44097054757308,1488
GL083628E29088N,2023-06,2023,6,43.96136507615015,1440
GL083628E29088N,2023-07,2023,7,113.41375877435298,1488
GL083628E29088N,2023-08,2023,8,219.41202958902824,1488
GL083628E29088N,2023-09,2023,9,25.83011549938644,1440
GL083628E29088N,2023-10,2023,10,63.6881964367078,1488
