GL_ID,date,year,month,S2_observations,S2_NDWI_mean,S2_water_area_km2
GL084065E28853N,2020-02,2020,2,29,,0.0
GL084065E28853N,2020-03,2020,3,36,,0.0
GL084065E28853N,2020-04,2020,4,34,,0.0
GL084065E28853N,2020-05,2020,5,30,0.328621141364623,0.0037400114422667
GL084065E28853N,2020-06,2020,6,25,0.3197176874394555,0.0065813029295977
GL084065E28853N,2020-07,2020,7,17,,0.0
GL084065E28853N,2020-08,2020,8,33,0.4059351846136848,0.0109075814960554
GL084065E28853N,2020-09,2020,9,28,0.4269920009484067,0.0108743824137968
GL084065E28853N,2020-10,2020,10,34,0.4235655643845103,0.0102925718812231
GL084065E28853N,2020-11,2020,11,25,0.277158108719342,0.0103685510365504
GL084065E28853N,2020-12,2020,12,40,0.2149176423330186,0.0042763105316162
GL084065E28853N,2021-01,2021,1,31,0.200651466818765,0.0093212882517795
GL084065E28853N,2021-02,2021,2,31,0.2220191077685668,0.0032023510312847
GL084065E28853N,2021-03,2021,3,36,-0.0495105958510161,0.00017454354858398438
GL084065E28853N,2021-04,2021,4,33,,0.0
GL084065E28853N,2021-05,2021,5,25,,0.0
GL084065E28853N,2021-06,2021,6,23,,0.0
GL084065E28853N,2021-07,2021,7,22,0.1761018583336873,0.0002618146209716797
GL084065E28853N,2021-08,2021,8,29,0.5967629535575175,0.0082052442672131
GL084065E28853N,2021-09,2021,9,27,0.4738674677370971,0.0116848126820882
GL084065E28853N,2021-10,2021,10,31,0.4135165236197818,0.009779892508503
GL084065E28853N,2021-11,2021,11,33,0.0845407308738753,0.00031828551019406784
GL084065E28853N,2021-12,2021,12,31,0.0952878060780396,0.0006766133218802658
GL084065E28853N,2022-01,2022,1,29,0.1076355202642842,0.0010017425292669
GL084065E28853N,2022-02,2022,2,27,,0.0
GL084065E28853N,2022-03,2022,3,40,,0.0
GL084065E28853N,2022-04,2022,4,35,-0.1345392703849165,0.0008727158203125
GL084065E28853N,2022-05,2022,5,28,0.0526993643028482,0.004248239707468
GL084065E28853N,2022-06,2022,6,31,0.2226332702163562,0.0104424742335001
GL084065E28853N,2022-07,2022,7,23,,0.0
GL084065E28853N,2022-08,2022,8,25,,0.0
GL084065E28853N,2022-09,2022,9,24,,0.0
GL084065E28853N,2022-10,2022,10,30,,0.0
GL084065E28853N,2022-11,2022,11,36,,0.0
GL084065E28853N,2022-12,2022,12,40,,0.0
GL084065E28853N,2023-01,2023,1,34,0.0847737708820408,0.0001252607031728707
GL084065E28853N,2023-02,2023,2,32,-0.0337430949699781,8.453363279454848e-05
GL084065E28853N,2023-03,2023,3,41,-0.0790022431465974,5.612751345166973e-05
GL084065E28853N,2023-04,2023,4,30,,0.0
GL084065E28853N,2023-05,2023,5,32,,0.0
GL084065E28853N,2023-06,2023,6,32,0.3067839342401044,0.0098746923212388
GL084065E28853N,2023-07,2023,7,15,0.118180766504763,0.0010345950604307
GL084065E28853N,2023-08,2023,8,20,,0.0
GL084065E28853N,2023-09,2023,9,27,0.5110441296179885,0.0108740395300173
GL084065E28853N,2023-10,2023,10,36,,0.0
GL084065E28853N,2023-11,2023,11,31,,0.0
GL084065E28853N,2023-12,2023,12,38,0.0486677572452485,0.0007128905383240944
GL084065E28853N,2024-01,2024,1,36,-0.0126728445165891,0.0020900699952667
GL084065E28853N,2024-02,2024,2,33,-0.0131562612751559,0.0035620501477709
GL084065E28853N,2024-03,2024,3,33,,0.0
GL084065E28853N,2024-04,2024,4,36,-0.0599473093531735,0.0004384111997716567
GL084065E28853N,2024-05,2024,5,34,0.090568958329777,0.0059727922290278
GL084065E28853N,2024-06,2024,6,36,0.3900290248002449,0.0112422926142374
GL084065E28853N,2024-07,2024,7,9,,0.0
GL084065E28853N,2024-08,2024,8,17,,0.0
GL084065E28853N,2024-09,2024,9,19,,0.0
GL084065E28853N,2024-10,2024,10,40,0.5368489495345816,0.003733164988888
GL084065E28853N,2024-11,2024,11,35,-0.0432245320661847,9.685458382999197e-05
GL084065E28853N,2024-12,2024,12,36,-0.0672819361783255,0.0
GL084065E28853N,2025-01,2025,1,30,-0.0261600733628596,0.0020400997812009
GL084065E28853N,2025-02,2025,2,34,-0.0270995025369227,0.0015366633194568
GL084065E28853N,2025-03,2025,3,40,-0.0496121425056911,4.928269473805147e-05
GL084065E28853N,2025-04,2025,4,42,-0.0972084999224101,0.0
GL084065E28853N,2025-05,2025,5,37,-0.2426687251784104,0.0
GL084065E28853N,2025-06,2025,6,27,0.0392465424130898,0.0040459766143798
GL084065E28853N,2025-07,2025,7,30,0.7113907754256931,0.0117635266693414
GL084065E28853N,2025-08,2025,8,26,0.578699089225553,0.0112693294685812
GL084065E28853N,2025-09,2025,9,31,0.4630827974682879,0.0120109678251378
GL084065E28853N,2025-10,2025,10,37,0.0295066608506914,0.0036592423341339
GL084065E28853N,2025-11,2025,11,48,,0.0
GL084065E28853N,2025-12,2025,12,42,0.1185257925694133,0.0001252607031728707
GL084083E28751N,2015-01,2015,1,0,,0.0
GL084083E28751N,2015-02,2015,2,0,,0.0
GL084083E28751N,2015-03,2015,3,0,,0.0
GL084083E28751N,2015-04,2015,4,0,,0.0
GL084083E28751N,2015-05,2015,5,0,,0.0
GL084083E28751N,2015-06,2015,6,0,,0.0
GL084083E28751N,2015-07,2015,7,0,,0.0
GL084083E28751N,2015-08,2015,8,0,,0.0
GL084083E28751N,2015-09,2015,9,0,,0.0
GL084083E28751N,2015-10,2015,10,1,,0.0
GL084083E28751N,2015-11,2015,11,0,,0.0
GL084083E28751N,2015-12,2015,12,5,0.3980796433628618,0.008064725157345
GL084083E28751N,2016-01,2016,1,2,,0.0
GL084083E28751N,2016-02,2016,2,1,,0.0
GL084083E28751N,2016-03,2016,3,1,,0.0
GL084083E28751N,2016-04,2016,4,2,,0.0
GL084083E28751N,2016-05,2016,5,2,,0.0
GL084083E28751N,2016-06,2016,6,0,,0.0
GL084083E28751N,2016-07,2016,7,0,,0.0
GL084083E28751N,2016-08,2016,8,0,,0.0
GL084083E28751N,2016-09,2016,9,1,,0.0
GL084083E28751N,2016-10,2016,10,6,0.5841875440304686,0.0191563971337711
GL084083E28751N,2016-11,2016,11,14,0.1638635621658324,0.0138788025223077
GL084083E28751N,2016-12,2016,12,11,0.2136122711623862,0.0156310330624748
GL084083E28751N,2017-01,2017,1,6,,0.0
GL084083E28751N,2017-02,2017,2,7,,0.0
GL084083E28751N,2017-03,2017,3,3,,0.0
GL084083E28751N,2017-04,2017,4,7,,0.0
GL084083E28751N,2017-05,2017,5,0,,0.0
GL084083E28751N,2017-06,2017,6,0,,0.0
GL084083E28751N,2017-07,2017,7,0,,0.0
GL084083E28751N,2017-08,2017,8,0,,0.0
GL084083E28751N,2017-09,2017,9,2,,0.0
GL084083E28751N,2017-10,2017,10,9,,0.0
GL084083E28751N,2017-11,2017,11,17,0.2972160619031275,0.0257158975839053
GL084083E28751N,2017-12,2017,12,20,0.3258057002282508,0.0239235854718077
GL084083E28751N,2018-01,2018,1,15,,0.0
GL084083E28751N,2018-02,2018,2,11,,0.0
GL084083E28751N,2018-03,2018,3,11,,0.0
GL084083E28751N,2018-04,2018,4,5,,0.0
GL084083E28751N,2018-05,2018,5,5,,0.0
GL084083E28751N,2018-06,2018,6,4,,0.0
GL084083E28751N,2018-07,2018,7,0,,0.0
GL084083E28751N,2018-08,2018,8,0,,0.0
GL084083E28751N,2018-09,2018,9,3,0.621830446412509,0.0251900544560151
GL084083E28751N,2018-10,2018,10,11,,0.0
GL084083E28751N,2018-11,2018,11,18,0.3324200134484225,0.0260046822186339
GL084083E28751N,2018-12,2018,12,25,,0.0
GL084083E28751N,2019-01,2019,1,32,0.044002329675976,0.0138041272927078
GL084083E28751N,2019-02,2019,2,22,,0.0
GL084083E28751N,2019-03,2019,3,32,,0.0
GL084083E28751N,2019-04,2019,4,33,,0.0
GL084083E28751N,2019-05,2019,5,40,0.1991570267172462,0.0126274158966962
GL084083E28751N,2019-06,2019,6,30,0.4387898718658458,0.0254079346326641
GL084083E28751N,2019-07,2019,7,19,-0.0072781387429663,0.0036490268918804
GL084083E28751N,2019-08,2019,8,29,-0.0309675910796346,0.0051700327064364
GL084083E28751N,2019-09,2019,9,27,0.2126560139949598,0.0111872495872048
GL084083E28751N,2019-10,2019,10,31,0.6328393257846101,0.025582640193984
GL084083E28751N,2019-11,2019,11,35,0.3024470786113591,0.0227434477724561
GL084083E28751N,2019-12,2019,12,31,,0.0
GL084083E28751N,2020-01,2020,1,26,,0.0
GL084083E28751N,2020-02,2020,2,29,,0.0
GL084083E28751N,2020-03,2020,3,36,0.049535008152109,0.0138041272927078
GL084083E28751N,2020-04,2020,4,34,0.0702445903538189,0.0138041272927078
GL084083E28751N,2020-05,2020,5,30,,0.0
GL084083E28751N,2020-06,2020,6,25,0.1432429428059872,0.001834450012207
GL084083E28751N,2020-07,2020,7,17,,0.0
GL084083E28751N,2020-08,2020,8,33,,0.0
GL084083E28751N,2020-09,2020,9,28,0.3294065843753623,0.0263941892754049
GL084083E28751N,2020-10,2020,10,34,0.7035936333769174,0.0271180325579474
GL084083E28751N,2020-11,2020,11,25,0.6049685577216605,0.023915367271513
GL084083E28751N,2020-12,2020,12,40,0.369627348061343,0.0277767942156922
GL084083E28751N,2021-01,2021,1,31,0.5338530857535991,0.0220415194006826
GL084083E28751N,2021-02,2021,2,31,0.3851319155405268,0.0143070179726395
GL084083E28751N,2021-03,2021,3,36,0.1103565273057773,0.011743917512961
GL084083E28751N,2021-04,2021,4,33,0.056403978840909,0.0134279863330616
GL084083E28751N,2021-05,2021,5,25,0.0981450150258235,0.014166908772936
GL084083E28751N,2021-06,2021,6,23,,0.0
GL084083E28751N,2021-07,2021,7,22,0.5211464511193756,0.022763313560785
GL084083E28751N,2021-08,2021,8,29,0.020168076309536,0.0084021744071511
GL084083E28751N,2021-09,2021,9,27,0.3994829743717446,0.0194325199582268
GL084083E28751N,2021-10,2021,10,31,0.6965890410901606,0.0246892193003934
GL084083E28751N,2021-11,2021,11,33,,0.0
GL084083E28751N,2021-12,2021,12,31,0.0545318806804053,0.0096302708105049
GL084083E28751N,2022-01,2022,1,29,0.0535550015877918,0.0121231428810867
GL084083E28751N,2022-02,2022,2,27,,0.0
GL084083E28751N,2022-03,2022,3,40,,0.0
GL084083E28751N,2022-04,2022,4,35,0.0798606677657547,0.0015720425765093
GL084083E28751N,2022-05,2022,5,28,,0.0
GL084083E28751N,2022-06,2022,6,31,0.1511538855873411,0.0003932666355507045
GL084083E28751N,2022-07,2022,7,23,0.4251596135387405,0.0250626176204606
GL084083E28751N,2022-08,2022,8,25,0.3775664086606444,0.0217177890571145
GL084083E28751N,2022-09,2022,9,24,0.6586745038475726,0.0140031601052676
GL084083E28751N,2022-10,2022,10,30,0.2796135712041288,0.0016741275332581
GL084083E28751N,2022-11,2022,11,36,,0.0
GL084083E28751N,2022-12,2022,12,40,,0.0
GL084083E28751N,2023-01,2023,1,34,,0.0
GL084083E28751N,2023-02,2023,2,32,0.5780651000034781,0.0045424476394653
GL084083E28751N,2023-03,2023,3,41,,0.0
GL084083E28751N,2023-04,2023,4,30,,0.0
GL084083E28751N,2023-05,2023,5,32,,0.0
GL084083E28751N,2023-06,2023,6,32,0.3135514838628949,0.0219609994352153
GL084083E28751N,2023-07,2023,7,15,,0.0
GL084083E28751N,2023-08,2023,8,20,,0.0
GL084083E28751N,2023-09,2023,9,27,0.0533288798014922,0.0043478731693342
GL084083E28751N,2023-10,2023,10,36,0.8687609818257612,0.0083860603179931
GL084083E28751N,2023-11,2023,11,31,,0.0
GL084083E28751N,2023-12,2023,12,38,0.1947883239344983,0.0302751547265445
GL084083E28751N,2024-01,2024,1,36,0.637371864549267,0.0115030797050027
GL084083E28751N,2024-02,2024,2,33,0.5664719685131073,0.0024459358749389
GL084083E28751N,2024-03,2024,3,33,,0.0
GL084083E28751N,2024-04,2024,4,36,,0.0
GL084083E28751N,2024-05,2024,5,34,0.5794601344926344,0.0123485458374023
GL084083E28751N,2024-06,2024,6,36,0.1436297969207883,0.0146622369236665
GL084083E28751N,2024-07,2024,7,9,,0.0
GL084083E28751N,2024-08,2024,8,17,,0.0
GL084083E28751N,2024-09,2024,9,19,,0.0
GL084083E28751N,2024-10,2024,10,40,0.7441523344095857,0.0167505421232634
GL084083E28751N,2024-11,2024,11,35,0.5241419269185873,0.0202293206710216
GL084083E28751N,2024-12,2024,12,36,0.329643466286104,0.0215519850567686
GL084083E28751N,2025-01,2025,1,30,0.3922178540463716,0.0224467727307487
GL084083E28751N,2025-02,2025,2,34,0.409552658011602,0.0131604263693416
GL084083E28751N,2025-03,2025,3,40,0.1896634181934914,0.0087968024493348
GL084083E28751N,2025-04,2025,4,42,-0.1432896239277268,0.00020348465288947608
GL084083E28751N,2025-05,2025,5,37,,0.0
GL084083E28751N,2025-06,2025,6,27,-0.0115232796469424,0.0107600521658504
GL084083E28751N,2025-07,2025,7,30,,0.0
GL084083E28751N,2025-08,2025,8,26,0.2504436855528466,0.0111447629277547
GL084083E28751N,2025-09,2025,9,31,,0.0
GL084083E28751N,2025-10,2025,10,37,0.6410049612086777,0.022180249082857
GL084083E28751N,2025-11,2025,11,48,,0.0
GL084083E28751N,2025-12,2025,12,42,,0.0
GL084084E28583N,2015-01,2015,1,0,,0.0
GL084084E28583N,2015-02,2015,2,0,,0.0
GL084084E28583N,2015-03,2015,3,0,,0.0
GL084084E28583N,2015-04,2015,4,0,,0.0
GL084084E28583N,2015-05,2015,5,0,,0.0
GL084084E28583N,2015-06,2015,6,0,,0.0
GL084084E28583N,2015-07,2015,7,0,,0.0
GL084084E28583N,2015-08,2015,8,0,,0.0
GL084084E28583N,2015-09,2015,9,0,,0.0
GL084084E28583N,2015-10,2015,10,1,,0.0
GL084084E28583N,2015-11,2015,11,0,,0.0
GL084084E28583N,2015-12,2015,12,5,,0.0
GL084084E28583N,2016-01,2016,1,2,,0.0
GL084084E28583N,2016-02,2016,2,1,,0.0
GL084084E28583N,2016-03,2016,3,1,,0.0
GL084084E28583N,2016-04,2016,4,2,,0.0
GL084084E28583N,2016-05,2016,5,2,,0.0
GL084084E28583N,2016-06,2016,6,0,,0.0
GL084084E28583N,2016-07,2016,7,0,,0.0
GL084084E28583N,2016-08,2016,8,0,,0.0
GL084084E28583N,2016-09,2016,9,1,,0.0
GL084084E28583N,2016-10,2016,10,6,0.548907794621968,0.0074313596274581
GL084084E28583N,2016-11,2016,11,14,0.485126561601616,0.0161449083239985
GL084084E28583N,2016-12,2016,12,11,0.3073203857506393,0.0100441258494956
GL084084E28583N,2017-01,2017,1,6,,0.0
GL084084E28583N,2017-02,2017,2,7,,0.0
GL084084E28583N,2017-03,2017,3,3,,0.0
GL084084E28583N,2017-04,2017,4,7,,0.0
GL084084E28583N,2017-05,2017,5,0,,0.0
GL084084E28583N,2017-06,2017,6,0,,0.0
GL084084E28583N,2017-07,2017,7,0,,0.0
GL084084E28583N,2017-08,2017,8,0,,0.0
GL084084E28583N,2017-09,2017,9,2,,0.0
GL084084E28583N,2017-10,2017,10,9,,0.0
GL084084E28583N,2017-11,2017,11,17,0.3615892892643112,0.015876256828697
GL084084E28583N,2017-12,2017,12,20,,0.0
GL084084E28583N,2018-01,2018,1,15,,0.0
GL084084E28583N,2018-02,2018,2,11,,0.0
GL084084E28583N,2018-03,2018,3,11,,0.0
GL084084E28583N,2018-04,2018,4,5,,0.0
GL084084E28583N,2018-05,2018,5,5,,0.0
GL084084E28583N,2018-06,2018,6,4,,0.0
GL084084E28583N,2018-07,2018,7,0,,0.0
GL084084E28583N,2018-08,2018,8,0,,0.0
GL084084E28583N,2018-09,2018,9,3,0.6463118938222375,0.0170308114689546
GL084084E28583N,2018-10,2018,10,11,,0.0
GL084084E28583N,2018-11,2018,11,18,0.2518635178591345,0.0055682791760612
GL084084E28583N,2018-12,2018,12,25,0.1051524660487538,0.0051524333657059
GL084084E28583N,2019-01,2019,1,32,,0.0
GL084084E28583N,2019-02,2019,2,22,,0.0
GL084084E28583N,2019-03,2019,3,32,,0.0
GL084084E28583N,2019-04,2019,4,33,,0.0
GL084084E28583N,2019-05,2019,5,40,,0.0
GL084084E28583N,2019-06,2019,6,30,0.4082489395808071,0.0137887872452679
GL084084E28583N,2019-07,2019,7,19,,0.0
GL084084E28583N,2019-08,2019,8,29,0.4213549664981863,0.0047245696925443
GL084084E28583N,2019-09,2019,9,27,0.1868666084862906,0.0027513899566949
GL084084E28583N,2019-10,2019,10,31,0.6802764342272309,0.0173547044324987
GL084084E28583N,2019-11,2019,11,35,0.536810630198763,0.0171306576228123
GL084084E28583N,2019-12,2019,12,31,,0.0
GL084084E28583N,2020-01,2020,1,26,,0.0
GL084084E28583N,2020-02,2020,2,29,,0.0
GL084084E28583N,2020-03,2020,3,36,,0.0
GL084084E28583N,2020-04,2020,4,34,,0.0
GL084084E28583N,2020-05,2020,5,30,,0.0
GL084084E28583N,2020-06,2020,6,25,,0.0
GL084084E28583N,2020-07,2020,7,17,,0.0
GL084084E28583N,2020-08,2020,8,33,0.6284484643254807,0.0176024270119461
GL084084E28583N,2020-09,2020,9,28,0.708675899668308,0.0178745087823306
GL084084E28583N,2020-10,2020,10,34,0.6967699355091209,0.0170651214289048
GL084084E28583N,2020-11,2020,11,25,0.0702083757525468,0.0054601988484102
GL084084E28583N,2020-12,2020,12,40,0.1353025354314457,0.016689416544327
GL084084E28583N,2021-01,2021,1,31,0.2209943830897981,0.0025314501238056
GL084084E28583N,2021-02,2021,2,31,,0.0
GL084084E28583N,2021-03,2021,3,36,,0.0
GL084084E28583N,2021-04,2021,4,33,,0.0
GL084084E28583N,2021-05,2021,5,25,,0.0
GL084084E28583N,2021-06,2021,6,23,0.1834940445960265,0.0052550442417219
GL084084E28583N,2021-07,2021,7,22,0.269101275751793,0.0019399200650682
GL084084E28583N,2021-08,2021,8,29,0.3864340047448549,0.0107752701249664
GL084084E28583N,2021-09,2021,9,27,0.0045814632581896,0.0011168077293844
GL084084E28583N,2021-10,2021,10,31,0.6913517254989683,0.0176806556896134
GL084084E28583N,2021-11,2021,11,33,0.2767918344562083,8.337492271872127e-05
GL084084E28583N,2021-12,2021,12,31,0.0644915576996318,4.117270076976104e-06
GL084084E28583N,2022-01,2022,1,29,0.0577659345647458,0.0001818482869466146
GL084084E28583N,2022-02,2022,2,27,,0.0
GL084084E28583N,2022-03,2022,3,40,,0.0
GL084084E28583N,2022-04,2022,4,35,,0.0
GL084084E28583N,2022-05,2022,5,28,,0.0
GL084084E28583N,2022-06,2022,6,31,-0.0295959891424608,1.372430300245098e-06
GL084084E28583N,2022-07,2022,7,23,0.5584702782839644,0.0175008675674438
GL084084E28583N,2022-08,2022,8,25,,0.0
GL084084E28583N,2022-09,2022,9,24,,0.0
GL084084E28583N,2022-10,2022,10,30,,0.0
GL084084E28583N,2022-11,2022,11,36,,0.0
GL084084E28583N,2022-12,2022,12,40,,0.0
GL084084E28583N,2023-01,2023,1,34,,0.0
GL084084E28583N,2023-02,2023,2,32,,0.0
GL084084E28583N,2023-03,2023,3,41,,0.0
GL084084E28583N,2023-04,2023,4,30,,0.0
GL084084E28583N,2023-05,2023,5,32,,0.0
GL084084E28583N,2023-06,2023,6,32,,0.0
GL084084E28583N,2023-07,2023,7,15,,0.0
GL084084E28583N,2023-08,2023,8,20,0.0844824955164025,0.0036482787921681
GL084084E28583N,2023-09,2023,9,27,0.6982600492133836,0.0176785975020165
GL084084E28583N,2023-10,2023,10,36,0.5601125168720441,0.0150225975746902
GL084084E28583N,2023-11,2023,11,31,,0.0
GL084084E28583N,2023-12,2023,12,38,,0.0
GL084084E28583N,2024-01,2024,1,36,,0.0
GL084084E28583N,2024-02,2024,2,33,,0.0
GL084084E28583N,2024-03,2024,3,33,,0.0
GL084084E28583N,2024-04,2024,4,36,,0.0
GL084084E28583N,2024-05,2024,5,34,,0.0
GL084084E28583N,2024-06,2024,6,36,0.2312953110113555,0.0026343871235566
GL084084E28583N,2024-07,2024,7,9,,0.0
GL084084E28583N,2024-08,2024,8,17,0.4769643471841201,0.0116175900776283
GL084084E28583N,2024-09,2024,9,19,,0.0
GL084084E28583N,2024-10,2024,10,40,0.7451045695769966,0.0134336580479939
GL084084E28583N,2024-11,2024,11,35,0.4976595742354204,0.0168383273731306
GL084084E28583N,2024-12,2024,12,36,0.3016478317432979,0.0111118500221102
GL084084E28583N,2025-01,2025,1,30,0.3779157255793361,0.0047434753518198
GL084084E28583N,2025-02,2025,2,34,0.399255349533747,0.0036897892827351
GL084084E28583N,2025-03,2025,3,40,,0.0
GL084084E28583N,2025-04,2025,4,42,0.3595147337796068,0.0113444795216878
GL084084E28583N,2025-05,2025,5,37,,0.0
GL084084E28583N,2025-06,2025,6,27,0.5849880254770503,0.0070175628392238
GL084084E28583N,2025-07,2025,7,30,0.5911060169457167,0.0169017965700037
GL084084E28583N,2025-08,2025,8,26,0.0979682395421279,0.0039446977341895
GL084084E28583N,2025-09,2025,9,31,0.2534672947477132,0.0010938207754696
GL084084E28583N,2025-10,2025,10,37,0.6671942414699816,0.0170301233606375
GL084084E28583N,2025-11,2025,11,48,,0.0
GL084084E28583N,2025-12,2025,12,42,,0.0
GL084099E28858N,2015-01,2015,1,0,,0.0
GL084099E28858N,2015-02,2015,2,0,,0.0
GL084099E28858N,2015-03,2015,3,0,,0.0
GL084099E28858N,2015-04,2015,4,0,,0.0
GL084099E28858N,2015-05,2015,5,0,,0.0
GL084099E28858N,2015-06,2015,6,0,,0.0
GL084099E28858N,2015-07,2015,7,0,,0.0
GL084099E28858N,2015-08,2015,8,0,,0.0
GL084099E28858N,2015-09,2015,9,0,,0.0
GL084099E28858N,2015-10,2015,10,1,,0.0
GL084099E28858N,2015-11,2015,11,0,,0.0
GL084099E28858N,2015-12,2015,12,5,-0.0309718178638995,0.0020033848995732
GL084099E28858N,2016-01,2016,1,2,,0.0
GL084099E28858N,2016-02,2016,2,1,,0.0
GL084099E28858N,2016-03,2016,3,1,,0.0
GL084099E28858N,2016-04,2016,4,2,,0.0
GL084099E28858N,2016-05,2016,5,2,0.0590119869717637,0.0040071105872359
GL084099E28858N,2016-06,2016,6,0,,0.0
GL084099E28858N,2016-07,2016,7,0,,0.0
GL084099E28858N,2016-08,2016,8,0,,0.0
GL084099E28858N,2016-09,2016,9,1,,0.0
GL084099E28858N,2016-10,2016,10,6,-0.0335260149674119,0.0005143644525864545
GL084099E28858N,2016-11,2016,11,14,-0.0236225011048291,0.0010345466216442
GL084099E28858N,2016-12,2016,12,11,-0.02497057826956,0.0019137205521527
GL084099E28858N,2017-01,2017,1,6,,0.0
GL084099E28858N,2017-02,2017,2,7,,0.0
GL084099E28858N,2017-03,2017,3,3,,0.0
GL084099E28858N,2017-04,2017,4,7,,0.0
GL084099E28858N,2017-05,2017,5,0,,0.0
GL084099E28858N,2017-06,2017,6,0,,0.0
GL084099E28858N,2017-07,2017,7,0,,0.0
GL084099E28858N,2017-08,2017,8,0,,0.0
GL084099E28858N,2017-09,2017,9,2,,0.0
GL084099E28858N,2017-10,2017,10,9,0.2006035871079307,0.005967717616242
GL084099E28858N,2017-11,2017,11,17,-0.0109591657388746,0.0030235574627147
GL084099E28858N,2017-12,2017,12,20,-0.0244795607477755,0.0025081661005356
GL084099E28858N,2018-01,2018,1,15,0.0006021795973427922,0.0040406463823206
GL084099E28858N,2018-02,2018,2,11,,0.0
GL084099E28858N,2018-03,2018,3,11,,0.0
GL084099E28858N,2018-04,2018,4,5,,0.0
GL084099E28858N,2018-05,2018,5,5,0.5233456106618071,0.0014479528263466
GL084099E28858N,2018-06,2018,6,4,0.2411483578459605,0.0032702955153222
GL084099E28858N,2018-07,2018,7,0,,0.0
GL084099E28858N,2018-08,2018,8,0,,0.0
GL084099E28858N,2018-09,2018,9,3,0.2920456297882989,0.0061237722771438
GL084099E28858N,2018-10,2018,10,11,0.0115501360419919,0.0034215665071375
GL084099E28858N,2018-11,2018,11,18,-0.0258610907007056,0.0009380392351935892
GL084099E28858N,2018-12,2018,12,25,-0.0302434414705854,0.0007901978649064607
GL084099E28858N,2019-01,2019,1,32,-0.020546231294137,0.0012775262914919
GL084099E28858N,2019-02,2019,2,22,,0.0
GL084099E28858N,2019-03,2019,3,32,,0.0
GL084099E28858N,2019-04,2019,4,33,,0.0
GL084099E28858N,2019-05,2019,5,40,0.368937152381191,0.0037432541159536
GL084099E28858N,2019-06,2019,6,30,0.0885406922485162,0.0060878381622912
GL084099E28858N,2019-07,2019,7,19,,0.0
GL084099E28858N,2019-08,2019,8,29,0.2168713332458246,0.0062880385852589
GL084099E28858N,2019-09,2019,9,27,,0.0
GL084099E28858N,2019-10,2019,10,31,0.097014444813349,0.0053794338748707
GL084099E28858N,2019-11,2019,11,35,-0.0158840527257139,0.0012826605087579
GL084099E28858N,2019-12,2019,12,31,,0.0
GL084099E28858N,2020-01,2020,1,26,,0.0
GL084099E28858N,2020-02,2020,2,29,,0.0
GL084099E28858N,2020-03,2020,3,36,,0.0
GL084099E28858N,2020-04,2020,4,34,,0.0
GL084099E28858N,2020-05,2020,5,30,,0.0
GL084099E28858N,2020-06,2020,6,25,,0.0
GL084099E28858N,2020-07,2020,7,17,0.3288995784399426,0.0018528062454822
GL084099E28858N,2020-08,2020,8,33,0.1734164410613207,0.0062076197693469
GL084099E28858N,2020-09,2020,9,28,0.2909934244443369,0.0076011566761091
GL084099E28858N,2020-10,2020,10,34,0.2866066118543759,0.006447519195407
GL084099E28858N,2020-11,2020,11,25,-0.0105930762896926,0.0019626612542844
GL084099E28858N,2020-12,2020,12,40,-0.0292571693533098,0.00048459021040972536
GL084099E28858N,2021-01,2021,1,31,-0.0169625365425482,0.0019280927838493
GL084099E28858N,2021-02,2021,2,31,-0.0151499020938897,0.0015708104782104
GL084099E28858N,2021-03,2021,3,36,-0.0155140196648849,0.0014308420849669
GL084099E28858N,2021-04,2021,4,33,-0.0455741069153824,0.0006981391143798828
GL084099E28858N,2021-05,2021,5,25,,0.0
GL084099E28858N,2021-06,2021,6,23,0.1696711417290155,0.0021936620796652
GL084099E28858N,2021-07,2021,7,22,,0.0
GL084099E28858N,2021-08,2021,8,29,0.1653351828043869,0.0050864891793045
GL084099E28858N,2021-09,2021,9,27,,0.0
GL084099E28858N,2021-10,2021,10,31,0.2996200080582837,0.0062976230044495
GL084099E28858N,2021-11,2021,11,33,,0.0
GL084099E28858N,2021-12,2021,12,31,0.0957445665065728,0.0006673398078469669
GL084099E28858N,2022-01,2022,1,29,0.0824118326629183,0.0026276057888554
GL084099E28858N,2022-02,2022,2,27,,0.0
GL084099E28858N,2022-03,2022,3,40,,0.0
GL084099E28858N,2022-04,2022,4,35,0.1652911440468245,0.0053414458980186
GL084099E28858N,2022-05,2022,5,28,0.3193575566009837,0.0053951752408794
GL084099E28858N,2022-06,2022,6,31,0.1187686461722803,0.0069358714358759
GL084099E28858N,2022-07,2022,7,23,,0.0
GL084099E28858N,2022-08,2022,8,25,0.3199882655550828,0.0078400248103123
GL084099E28858N,2022-09,2022,9,24,,0.0
GL084099E28858N,2022-10,2022,10,30,,0.0
GL084099E28858N,2022-11,2022,11,36,,0.0
GL084099E28858N,2022-12,2022,12,40,,0.0
GL084099E28858N,2023-01,2023,1,34,,0.0
GL084099E28858N,2023-02,2023,2,32,-0.0068812400718172,0.0004630304858936983
GL084099E28858N,2023-03,2023,3,41,0.0080667938291316,0.0011810190182854
GL084099E28858N,2023-04,2023,4,30,,0.0
GL084099E28858N,2023-05,2023,5,32,,0.0
GL084099E28858N,2023-06,2023,6,32,0.1353592309815958,0.0061449894273944
GL084099E28858N,2023-07,2023,7,15,0.0445863365726333,0.0010906693445243
GL084099E28858N,2023-08,2023,8,20,0.1711193754262122,0.0077223011683445
